Farm_ID,Crop_Type,Farm_Area(acres),Irrigation_Type,Fertilizer_Used(tons),Pesticide_Used(kg),Yield(tons),Soil_Type,Season,Water_Usage(cubic meters)
F1030,Sugarcane,62.84809964,Flood,2.865542703,3.331029104,33.17512268,Peaty,Kharif,34667.76103
F1031,Sugarcane,138.5294164,Manual,4.400171415,1.18696174,43.5118162,Silty,Zaid,88076.80762
F1032,Sugarcane,421.0550706,Manual,3.850159204,3.6957797,53.89186982,Peaty,Zaid,69366.48663
F1033,Sugarcane,25.83840001,Rain-fed,7.095735634,3.548038307,37.65097347,Clay,Rabi,76957.86765
F1034,Sugarcane,264.8896385,Manual,3.606244342,0.609920973,20.71831455,Silty,Kharif,79216.57326
F1035,Sugarcane,287.8930667,Flood,6.194797718,2.352864504,22.98041847,Silty,Kharif,50403.88958
F1036,Sugarcane,284.9640619,Manual,1.593029485,1.998276111,40.41570885,Silty,Zaid,62926.00972
F1037,Sugarcane,242.8955662,Rain-fed,2.72160241,3.512354289,58.77757503,Loamy,Zaid,96937.21691
F1038,Sugarcane,397.3954527,Flood,4.666647445,1.472611155,47.72838169,Silty,Rabi,83669.36666
F1039,Sugarcane,75.43611386,Sprinkler,9.432543285,3.158923653,22.83664766,Peaty,Zaid,97868.98127
F1040,Sugarcane,162.1827376,Flood,4.395267871,4.609426828,27.57443503,Clay,Rabi,82237.80416
F1041,Sugarcane,311.7057662,Manual,6.976667091,4.090110675,50.85292573,Silty,Kharif,42292.00978
F1042,Sugarcane,348.5661695,Sprinkler,3.295785002,4.646559813,53.6575904,Silty,Rabi,34517.51187
F1043,Sugarcane,208.0327316,Flood,2.143302184,4.903276851,44.70778345,Clay,Zaid,70436.30057
F1044,Sugarcane,438.931919,Sprinkler,1.526829401,0.548015572,45.77692679,Silty,Kharif,55046.92958
F004,Tomato,380.21,Rain-fed,3.32,4.35,34.08,Silty,Zaid,45401.23
F005,Tomato,135.56,Sprinkler,8.33,4.48,43.28,Clay,Zaid,93718.69
F028,Tomato,256.19,Flood,7.32,2.19,48.02,Silty,Rabi,81313.04
F034,Tomato,264.12,Drip,4.75,4.79,12.92,Loamy,Rabi,92745.01
F045,Tomato,326.69,Sprinkler,5.24,0.55,18.34,Peaty,Kharif,37466.11
F050,Tomato,292.25,Rain-fed,4.08,0.76,45.14,Silty,Kharif,90232.08
F1000,Tomato,144.974376,Sprinkler,6.74853564,2.120729689,34.29878582,Silty,Kharif,51420.06815
F1001,Tomato,405.5333882,Sprinkler,9.579880724,4.856935675,22.63576073,Loamy,Zaid,94904.45254
F1002,Tomato,189.8267009,Rain-fed,1.909797348,4.653185351,26.68222678,Loamy,Rabi,71201.02681
F1003,Tomato,165.3304752,Sprinkler,3.779625473,4.478338833,59.71323302,Loamy,Kharif,58541.74513
F1004,Tomato,426.4939207,Manual,6.502213118,2.534398297,42.52051773,Loamy,Kharif,75582.38725
F1005,Tomato,424.6807949,Sprinkler,9.676487171,4.357368291,34.26487195,Peaty,Kharif,83757.67305
F1006,Tomato,184.6196525,Rain-fed,1.860170029,0.717781469,31.52810775,Loamy,Zaid,97250.96618
F1007,Tomato,417.9243635,Manual,1.202942994,1.168328409,30.27966941,Silty,Kharif,64968.44136
F1008,Tomato,426.8814603,Sprinkler,1.501746386,2.362854643,46.5661106,Silty,Zaid,37846.89572
F1009,Tomato,217.7259622,Manual,1.471651178,2.6752643,36.77551326,Peaty,Zaid,60853.6061
F1010,Tomato,42.5718338,Manual,9.17034272,1.685782191,58.61642797,Loamy,Rabi,63527.9393
F1011,Tomato,10.77647579,Rain-fed,7.491321171,2.104145019,47.35372123,Silty,Rabi,92789.58547
F1012,Tomato,266.4133068,Rain-fed,7.093957296,1.232492455,51.68178364,Peaty,Kharif,57636.05379
F1013,Tomato,178.5969918,Manual,5.703155382,2.701103143,31.70966194,Silty,Kharif,96732.69854
F1014,Tomato,498.5946281,Sprinkler,8.037573553,4.072294818,23.16745636,Peaty,Rabi,63959.23354
F1015,Tomato,388.4813898,Rain-fed,2.400831935,3.476121771,39.5129135,Peaty,Zaid,98164.63507
F1016,Tomato,383.0249736,Manual,4.527470708,0.985065113,32.58326186,Clay,Zaid,30573.88248
F1017,Tomato,478.0689565,Flood,5.410038257,2.694117215,28.0833266,Clay,Rabi,92917.07624
F1018,Tomato,444.984955,Flood,1.993685479,3.639408723,58.10568523,Loamy,Zaid,95178.43164
F1019,Tomato,165.9118649,Rain-fed,4.775623384,2.884528834,37.75952857,Clay,Rabi,97271.4655
F1020,Tomato,91.33373859,Sprinkler,3.848516013,2.262540184,26.98834368,Peaty,Rabi,30915.35739
F1021,Tomato,375.4872099,Flood,1.320239312,3.298614896,27.94602611,Silty,Kharif,42019.05856
F1022,Tomato,195.3542079,Flood,2.230618625,4.858873994,31.2283897,Silty,Kharif,75763.51522
F1023,Tomato,241.8545993,Flood,7.876331409,0.927085594,59.97265073,Loamy,Rabi,31783.08842
F1024,Tomato,318.8948883,Sprinkler,1.162341186,2.255072273,30.72046002,Clay,Kharif,34452.62973
F1025,Tomato,454.8576117,Sprinkler,9.408279692,2.329726339,33.15207218,Loamy,Rabi,45475.52116
F1026,Tomato,215.3529993,Rain-fed,1.777821692,3.096352897,46.37312512,Peaty,Zaid,65870.78381
F1027,Tomato,393.8252762,Rain-fed,8.193142848,1.184785708,31.75845506,Clay,Zaid,68213.17915
F1028,Tomato,141.4864977,Flood,9.087548868,1.294893634,28.63217004,Loamy,Zaid,32398.2786
F1029,Tomato,352.0061776,Sprinkler,9.470220264,1.784126237,26.34548747,Silty,Zaid,41925.70755
F1030,Tomato,10.77391633,Manual,8.807293211,4.801415195,32.5073066,Silty,Rabi,64979.39713
F1031,Tomato,437.0385346,Flood,3.587950355,3.803488616,24.23662759,Loamy,Zaid,71575.84347
F1032,Tomato,24.88599418,Rain-fed,3.997784182,3.477619858,20.74586346,Loamy,Zaid,40388.11875
F1033,Tomato,359.2493398,Sprinkler,4.838911287,4.176309593,52.18566789,Loamy,Zaid,57918.89884
F1034,Tomato,32.66651274,Rain-fed,2.253670205,1.07409411,25.5157977,Peaty,Zaid,93308.10056
F1035,Tomato,140.4603927,Rain-fed,1.200452096,4.366997689,51.03907399,Peaty,Rabi,99922.95009
F1036,Tomato,253.6291777,Sprinkler,8.822094529,3.176747212,51.90169916,Silty,Zaid,99105.01184
F1037,Tomato,215.7699558,Flood,5.987158446,2.008980534,41.51678105,Peaty,Kharif,91717.21572
F1038,Tomato,103.9996962,Sprinkler,6.47850648,4.171348651,32.38727833,Peaty,Kharif,57626.20616
F1039,Tomato,173.5693067,Flood,9.342896273,4.111540405,25.80130935,Clay,Kharif,78060.20045
F1040,Tomato,366.5761213,Rain-fed,6.986081603,4.305688618,49.47220427,Peaty,Kharif,59161.45594
F1041,Tomato,337.9359754,Sprinkler,7.217681539,1.01983055,44.05547944,Clay,Kharif,75396.89188
F1042,Tomato,45.18914604,Manual,8.082717836,4.862125602,46.21813826,Peaty,Kharif,51660.27297
F1043,Tomato,376.1847545,Flood,2.047136049,4.818317692,20.34676359,Silty,Rabi,72434.15775
F1000,Watermelon,266.6416633,Flood,6.313428687,1.824321983,48.94437751,Peaty,Zaid,77489.34762
F1001,Watermelon,21.99533025,Rain-fed,1.631062412,0.889005889,53.30732894,Silty,Kharif,72539.63783
F1002,Watermelon,397.4444228,Flood,1.23667954,3.917429172,28.03315001,Loamy,Zaid,57578.44802
F1003,Watermelon,15.8299378,Flood,3.349257988,1.913198014,38.08175106,Loamy,Rabi,48571.91749
F1004,Watermelon,153.6464117,Manual,5.842607957,2.568197973,47.6738752,Loamy,Rabi,41776.15902
F1005,Watermelon,12.90279207,Manual,9.168547476,1.565658174,45.49569992,Clay,Zaid,78569.17704
F1006,Watermelon,194.3386925,Flood,8.617916587,3.322926853,48.65417931,Clay,Kharif,75177.9072
F1007,Watermelon,40.9486588,Manual,5.414018139,1.856697869,28.97033533,Loamy,Zaid,78116.0726
F1008,Watermelon,457.6203737,Sprinkler,1.333467943,4.856094326,23.93738836,Loamy,Zaid,56076.9217
F1009,Watermelon,213.6828546,Flood,5.817274612,3.663263969,56.67226312,Silty,Rabi,48368.54758
F1010,Watermelon,235.1529297,Rain-fed,7.343160399,1.115250244,42.40687582,Clay,Kharif,83180.49301
F1011,Watermelon,181.4266157,Rain-fed,4.052480793,2.375126779,26.15303698,Clay,Zaid,84155.31765
F1012,Watermelon,317.4780156,Sprinkler,1.99956973,2.234394949,51.73746328,Loamy,Kharif,61893.14618
F1013,Watermelon,394.3599771,Rain-fed,3.507111579,2.904111998,56.59719747,Silty,Rabi,72833.28593
F1014,Watermelon,327.5919041,Rain-fed,7.94429978,4.288688035,26.78254074,Silty,Kharif,56146.3765
F1015,Watermelon,376.621488,Flood,4.161194491,3.125399068,52.69649821,Loamy,Rabi,79136.30401
F1016,Watermelon,453.9270951,Sprinkler,8.307833416,0.777005049,57.32900245,Loamy,Kharif,88500.51177
F1017,Watermelon,433.1378005,Flood,3.875693066,3.449370636,57.53446401,Clay,Zaid,78176.32941
F1018,Watermelon,340.2886418,Sprinkler,2.471995346,0.537193841,56.56625847,Loamy,Rabi,65880.78388
F1019,Watermelon,115.1726018,Flood,4.922635236,4.009822072,41.85684049,Peaty,Zaid,62106.05716
F1020,Watermelon,322.474397,Flood,5.070470611,3.499862326,34.24845269,Silty,Rabi,74962.37557
F1021,Watermelon,257.9807169,Manual,1.144973967,1.889535463,20.29091231,Loamy,Kharif,77586.76241
F1022,Watermelon,361.4374232,Rain-fed,2.053405654,1.815988121,22.43648907,Peaty,Kharif,69111.06105
F1023,Watermelon,418.1365077,Sprinkler,2.664334169,4.092228484,37.15356061,Silty,Rabi,73745.95926
F1024,Watermelon,373.9335336,Rain-fed,2.022285856,4.025015114,35.97304586,Peaty,Rabi,36761.20777
F1025,Watermelon,424.8149733,Manual,4.073734679,2.085360595,27.38855638,Peaty,Rabi,96623.58613
F1026,Watermelon,41.29452294,Sprinkler,9.681605701,1.845264776,35.81920112,Loamy,Kharif,85354.11446
F1027,Watermelon,25.49381874,Manual,5.583002845,3.01921155,26.98600262,Silty,Rabi,56174.95088
F1028,Watermelon,136.6652782,Rain-fed,6.648004215,0.53764547,53.95165011,Peaty,Rabi,69396.88277
F1029,Watermelon,451.3263812,Flood,4.207478307,0.872001671,31.92779512,Clay,Zaid,33312.71711
F1030,Watermelon,413.593033,Manual,3.911389855,1.067763156,43.94257401,Silty,Rabi,32885.94698
F1031,Watermelon,344.5363759,Manual,1.208320947,1.33435318,40.11372248,Clay,Zaid,47555.88346
F1032,Watermelon,353.371747,Flood,5.503002901,2.80408157,22.0752831,Loamy,Zaid,78279.11497
F1033,Watermelon,366.0685299,Rain-fed,5.352481061,4.965088617,57.68934878,Clay,Zaid,89650.34235
F1034,Watermelon,471.8753232,Manual,2.420476536,3.436760308,41.08903913,Silty,Kharif,69143.0116
F1035,Watermelon,417.7736646,Rain-fed,7.878916002,0.775844575,33.00230574,Peaty,Zaid,67249.29177
F1036,Watermelon,315.4612896,Flood,5.434068973,2.865107183,26.32506279,Peaty,Rabi,58161.66737
F1037,Watermelon,336.2005633,Sprinkler,4.050945731,2.734903456,33.54106539,Silty,Kharif,41311.85692
F1038,Watermelon,114.7327284,Manual,2.322180181,1.148755171,20.82046412,Peaty,Kharif,38284.78709
F1039,Watermelon,332.0862243,Rain-fed,5.969447443,4.64122566,34.54232621,Clay,Kharif,83247.58329
F1040,Watermelon,218.0927161,Flood,7.775353235,2.483443615,41.25943709,Peaty,Kharif,94925.24859
F1041,Watermelon,84.9513166,Flood,3.537994174,4.975516133,54.87464983,Peaty,Kharif,62079.82515
F1042,Watermelon,405.1373814,Manual,2.969149164,2.390325329,47.49497671,Clay,Kharif,76161.19611
F1043,Watermelon,260.0210789,Sprinkler,5.697414677,3.235809662,24.46329253,Clay,Kharif,94012.03556
F1044,Watermelon,488.9382704,Manual,2.398089723,0.971431414,25.90985298,Clay,Zaid,36307.95431
F1045,Watermelon,148.0228837,Rain-fed,6.999520479,2.544025207,37.12493471,Loamy,Rabi,83933.70172
F1046,Watermelon,245.528355,Flood,6.448092651,1.574446523,27.82831007,Clay,Rabi,73177.18191
F1047,Watermelon,229.5177728,Sprinkler,1.783738446,4.260041594,21.1139911,Clay,Zaid,71904.60252
F1048,Watermelon,69.18196599,Rain-fed,1.328683414,4.027638132,52.2005952,Loamy,Zaid,50477.82999
F1049,Watermelon,218.7964866,Manual,6.582597873,4.208809998,20.78090283,Peaty,Kharif,77872.53483
F013,Wheat,329.1,Drip,5.26,0.83,5.44,Clay,Zaid,45922.35
F022,Wheat,92.67,Flood,6.95,3.64,30.7,Clay,Rabi,42874.34
F026,Wheat,162.28,Flood,5.85,2.42,24.63,Loamy,Rabi,65838.4
F029,Wheat,288.52,Manual,1.79,4.78,36.9,Silty,Zaid,23208.04
F1000,Wheat,399.4508999,Manual,4.409983813,4.081609141,26.6920552,Clay,Zaid,81261.05394
F1001,Wheat,65.30050082,Sprinkler,1.31244537,2.63785541,27.24777838,Clay,Zaid,72766.2568
F1002,Wheat,271.4255012,Rain-fed,1.918674323,4.069841345,46.87775543,Silty,Zaid,87420.50724
F1003,Wheat,59.61993868,Flood,6.412696498,2.11947169,38.37933204,Loamy,Kharif,58287.68934
F1004,Wheat,437.5612695,Flood,8.86439639,4.724420572,59.67115513,Loamy,Zaid,45505.07356
F1005,Wheat,258.7419941,Sprinkler,2.078422828,2.902677982,29.07543659,Peaty,Rabi,65841.63724
F1006,Wheat,405.9031877,Flood,5.059803587,3.181765779,32.43320404,Silty,Zaid,68418.92289
F1007,Wheat,190.3619625,Manual,9.197910143,0.64112706,59.36962867,Silty,Rabi,67682.84604
F1008,Wheat,71.28833114,Sprinkler,8.328708853,1.266211117,53.27032563,Clay,Rabi,69555.1654
F1009,Wheat,30.33465915,Flood,5.677011068,3.348202462,38.79196883,Clay,Zaid,96409.34428
F1010,Wheat,147.9397142,Sprinkler,7.944142954,2.389416673,42.18387542,Silty,Zaid,93157.19362
F1011,Wheat,129.6745132,Sprinkler,5.704243966,2.786737057,53.72711683,Clay,Kharif,91300.19256
F1012,Wheat,284.5724673,Flood,2.422831036,0.783371339,39.23920984,Silty,Rabi,86099.17676
F1013,Wheat,20.65203065,Manual,2.122625019,4.253608573,28.24094894,Peaty,Zaid,96039.96751
F1014,Wheat,265.0795667,Flood,2.695314089,4.03027521,53.13778154,Clay,Kharif,36894.62492
F1015,Wheat,201.9681536,Rain-fed,4.158298855,1.334092891,41.51089965,Silty,Zaid,48558.6283
F1016,Wheat,292.7899123,Rain-fed,9.374763409,3.354482108,26.12170389,Clay,Zaid,64653.9162
F1017,Wheat,354.1845888,Flood,8.197105723,4.182418452,40.22343325,Peaty,Zaid,89257.41452
F1018,Wheat,320.7050531,Manual,4.895214051,3.383843614,36.52813522,Clay,Rabi,65361.59981
F1019,Wheat,492.475741,Rain-fed,5.437690388,1.896791429,55.07370128,Silty,Zaid,82362.43175
F1020,Wheat,77.7500185,Rain-fed,3.390485119,3.452500177,25.04221725,Clay,Kharif,39727.19337
F1021,Wheat,220.5711344,Flood,7.339176608,1.447077865,55.00839218,Clay,Zaid,47668.96691
F1022,Wheat,218.167061,Flood,8.224891043,1.932147488,40.48844067,Silty,Zaid,81224.32665
F1023,Wheat,214.3560698,Flood,3.150142261,1.580313439,36.1745772,Loamy,Kharif,41531.38062
F1024,Wheat,335.2612121,Sprinkler,1.376394614,3.006162961,26.47868738,Clay,Kharif,54594.91543
F1025,Wheat,250.0157497,Sprinkler,6.615000488,0.98701991,48.03271851,Clay,Rabi,48540.63805
F1026,Wheat,263.5419543,Sprinkler,6.062609072,4.699896712,57.07226836,Peaty,Rabi,54490.3186
F1027,Wheat,221.8544362,Flood,4.619180395,2.000805591,35.01509416,Loamy,Rabi,79582.68344
F1028,Wheat,495.9327359,Manual,6.795045476,1.485365572,29.66340003,Peaty,Rabi,55749.30268
F1029,Wheat,464.5050609,Rain-fed,5.955519682,2.734474161,42.19467668,Silty,Kharif,68868.43258
F1030,Wheat,160.7848528,Sprinkler,3.255234189,1.746490183,51.84743794,Silty,Zaid,36995.23139
F1031,Wheat,64.68102314,Manual,4.579560781,2.907068389,20.15070778,Peaty,Zaid,86351.23853
F1032,Wheat,421.4847148,Flood,4.853022128,2.068291174,45.25509746,Clay,Zaid,55892.2038
F1033,Wheat,498.6134232,Sprinkler,8.92223195,1.094300648,43.86064003,Loamy,Rabi,75397.39113
F1034,Wheat,153.3783581,Flood,9.648137387,1.696528589,32.72608743,Peaty,Kharif,80777.27212
F1035,Wheat,185.3146137,Manual,9.037012262,2.472979302,38.05692014,Peaty,Kharif,44676.26455
F1036,Wheat,471.4002589,Sprinkler,7.472602216,0.636319519,29.87852897,Silty,Kharif,91927.24895
F1037,Wheat,358.4534638,Sprinkler,6.264934602,3.967891372,51.59542952,Clay,Zaid,73135.69761
F1038,Wheat,154.8627826,Sprinkler,7.203354719,3.298210541,45.38139733,Loamy,Rabi,60010.75992
F1039,Wheat,294.7127807,Sprinkler,9.451982987,3.206118233,41.30846488,Peaty,Kharif,42763.46285
F1040,Wheat,472.6724939,Manual,3.249988617,2.957224693,35.70104794,Loamy,Rabi,95961.06565
F1041,Wheat,407.7884224,Sprinkler,5.816084569,3.156409275,31.65537544,Loamy,Kharif,82854.77429
F1042,Wheat,373.4980297,Rain-fed,7.206472171,4.705933787,52.90945944,Peaty,Rabi,44561.71939
F1043,Wheat,371.1281927,Rain-fed,7.113223012,0.538561449,38.05630682,Loamy,Kharif,53639.75423
F1044,Wheat,97.2299589,Flood,3.270510636,0.715098693,40.05789679,Silty,Rabi,86677.19807
F1045,Wheat,414.0938072,Sprinkler,6.280583747,1.361720345,40.83314922,Clay,Kharif,78697.43643
